sample_id,split,image_path,image_sha256,label_path,label_sha256,class_id,class_name,num_objects,source_dataset,site_id,real_or_synthetic
DM_Wilson_19__tile_r0035_c0003,train,data/dataset_v1.0/images/train/DM_Wilson_19__tile_r0035_c0003.png,04f94299a1bbbd08101101f459a74a562e40e29330a6d84a6c30888851b6fe5c,data/dataset_v1.0/labels/train/DM_Wilson_19__tile_r0035_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_19,REAL
DM_Wilson_20__tile_r0000_c0000,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0000_c0000.png,a8434cb58ed234bcec071be68bf1599320b05e1e903218565c18733e35e31ac1,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0000_c0000.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0000_c0001,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0000_c0001.png,61e74fa6659574f3baa8d9868f861c576a92f1d42182acee28c8ca82efeecd34,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0000_c0001.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0000_c0002,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0000_c0002.png,afbc1315abd2a472ce135f28602e858af67b8ccc88db894b1f154b5406be80fd,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0000_c0002.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0000_c0003,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0000_c0003.png,3eceb9a2e6ebc1ff48f583af51c51e683b6a11f1a0f5d038667c5bf01da672b5,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0000_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0001_c0000,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0001_c0000.png,8d66c899820789179c387c84b26ec61247178ee2018e206dc12f08a76f877742,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0001_c0000.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0001_c0001,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0001_c0001.png,e6d95ccac8c73af1804e75c79f525e36a5cab6d6fd701eed0405b80dde683f63,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0001_c0001.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0001_c0002,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0001_c0002.png,249f737c3a267c175d989a9e3f5e8b3d4b3094ca60ece02191f69c9f03d24c08,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0001_c0002.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0001_c0003,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0001_c0003.png,49bb1bbeb6241dee463138bf778e41b3bbc2a53bc726807f96485f30f695ff33,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0001_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0002_c0000,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0002_c0000.png,9b9b28f002559d7070401fbdab76533b47a8200800577291b30a6812017ec5c0,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0002_c0000.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0002_c0001,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0002_c0001.png,47081069e2da13685c3bd2014997b8a51735532985c850b900498a468b7fd90e,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0002_c0001.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0002_c0002,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0002_c0002.png,56505a44bb8e999cfb20ac1f0419419f857b6d020a8a7c157cc2e70d0154252b,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0002_c0002.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0002_c0003,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0002_c0003.png,62a4dc4914b215d4a2ad65e7c34ec22fac39711d5e223b953e83ff1886620bd6,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0002_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0003_c0000,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0003_c0000.png,bc0d7d56964ad32a7b70a5fa6453bfa9de7938e2c2f3f95dcbe6535a7389f36f,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0003_c0000.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0003_c0001,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0003_c0001.png,051b4651c82b3296a1dc28331cde01b5803f4d7f46fe5cbac2d31ec5ce539528,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0003_c0001.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0003_c0002,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0003_c0002.png,43aff320a3538c7f5200ff93fd90da071098eec1ae392d003d59319f31ae6923,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0003_c0002.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0003_c0003,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0003_c0003.png,fdb26350a3cab6bc59485b020b20caf42855fd38affd480d0ab2abedf3987edf,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0003_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0004_c0000,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0004_c0000.png,01a5ce38e4a429a93cfa7d6c28f59768f03bf8d139d3ffcdb8ce60ba363ecf2d,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0004_c0000.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0004_c0001,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0004_c0001.png,4e2673f790e980950f211a5aacb90911f9188d776451feef3ec7d490a2c22cdf,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0004_c0001.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0004_c0002,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0004_c0002.png,f0bb00941befc81c42809ffaf7628e9181094461b5235b1e2e0b2bec2bbd1d89,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0004_c0002.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0004_c0003,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0004_c0003.png,6f51356305dd85a1b453056976ca719b72e2b567cf4fd8d4738c0ebfb31f56bc,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0004_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0005_c0000,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0005_c0000.png,a3ac7ae41032d501fb7cb1612d19e6fa6d5f8a901f4bdbf601c4f4abeda0428e,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0005_c0000.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0005_c0001,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0005_c0001.png,bb0960ecf9d6f220397b87aa453a6d0ae8a0121acab98b6d67158b4caeb74223,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0005_c0001.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0005_c0002,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0005_c0002.png,bba12437f3bd1f60f03d850ef056d363f4c46da81ea8819856ab88a7cb71ac2b,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0005_c0002.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0005_c0003,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0005_c0003.png,1472c6643827f2a8441aca6a3fdc64bc783a11d936d686b212ad130896d47083,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0005_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0006_c0000,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0006_c0000.png,ab628b4ee2c5dbfb6287920cb7a64289b203aef357bf3932c436bd3c9ef23564,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0006_c0000.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0006_c0001,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0006_c0001.png,1608f2f7586b6fdce2b75d929aeb844cce15b2f70ff23bf9f6b2503ea1802251,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0006_c0001.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0006_c0002,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0006_c0002.png,55a9b3e634249055c2d72a19556cdf33df551fdfe5abaf081da64601d0ed67a2,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0006_c0002.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0006_c0003,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0006_c0003.png,c6c0c071d318c9dbaae68fa740328460e2a5ad618d14981f7af4c17aec692ce0,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0006_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0007_c0000,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0007_c0000.png,1aa6fbef3e9fff8cca4b6f71fb8e64744ccefd5767afb74584d8e37ec7e1b26c,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0007_c0000.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0007_c0001,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0007_c0001.png,59f024e3cebeede6e1d4dcd00abab024d59a662e3d38012e89d15a743f354e8b,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0007_c0001.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0007_c0002,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0007_c0002.png,ce3bcd69f5a9d4fe949f0da1e222d57eb7b8083c5f5ee3281fff9a1a8520d1f4,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0007_c0002.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0007_c0003,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0007_c0003.png,192346b69c69c8dd1d4c80dadae1a94c0c4011e20171ffbfa1ed8451ab5a3640,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0007_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0008_c0000,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0008_c0000.png,980b519cf8afaae4c94017429a95ba4986cbf1747ae7e2c665683fc0a3ddb608,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0008_c0000.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0008_c0001,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0008_c0001.png,179a50b5a83b7e8a4c948cf33162d5fd39286c5cfad0259e9bbd86c623a7512f,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0008_c0001.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0008_c0002,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0008_c0002.png,60bd31439cdd027db5dd1670bbe8ecf7a7cc2eae16f9cf36171a1606b78fd5ec,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0008_c0002.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0008_c0003,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0008_c0003.png,5e38fe63cff65f1e6f5b09a3b2805c2fd5c3a6a9f3a90f5f0fe93db60a83c6ae,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0008_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0009_c0000,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0009_c0000.png,8c8ef7bd5a7699fed21ca2d56e70196891c1f93c459a6f4af2078778c3ab6385,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0009_c0000.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0009_c0001,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0009_c0001.png,474d18d505428e552a76ebc8e31f99dfa0fb2452ee9ae7fcbb041d069b91d0c9,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0009_c0001.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0009_c0002,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0009_c0002.png,dcfc5e45e54d362d476e0ba23867e5b78285cba7b8c51ecd3499f872a64c111f,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0009_c0002.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0009_c0003,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0009_c0003.png,7e054bc3fb7180186e452e8e46a2653e430865c134cf2a426ad351332bf634fc,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0009_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0010_c0000,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0010_c0000.png,ae0657d2763d3c866b2924a558e64a65ab8e60f27b35c62cdea8418cba49d1d5,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0010_c0000.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0010_c0001,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0010_c0001.png,8fa5ccca54163fe731815dcc1d69aa9b86260f70ec9ecaee36223577bd227a68,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0010_c0001.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0010_c0002,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0010_c0002.png,70474c631362ee133c1c154a647dcfc362a717d934a27435591b986df2222303,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0010_c0002.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0010_c0003,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0010_c0003.png,6c7b639088325376ea085ba8f08706b11078af13bd7e0cb9bd9fe084d261e630,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0010_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0011_c0000,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0011_c0000.png,ffc3cc26fd5667d9a0e2c71c52c81a86bd40956d61f0f96987a8ae3691957559,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0011_c0000.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0011_c0001,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0011_c0001.png,a81d2f6be0b1adc1495c8a3093ccc00b5e73cea8dc0dce3a7d9d4019de14da8d,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0011_c0001.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0011_c0002,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0011_c0002.png,8f6bd1e684cc08cbb36a3ad5a5fcbf4e5b3fe818e7775cd1fd97bf686c8fc1c5,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0011_c0002.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0011_c0003,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0011_c0003.png,d77584f7adc39d5c41a9d7a13942c008509e427c3d2d98e6035725d324843738,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0011_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0012_c0000,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0012_c0000.png,b201f8fa0b70645b396f98a9a7720d296aeb130e1eac2b46a87e93405c68d263,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0012_c0000.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0012_c0001,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0012_c0001.png,a7e12c9902e8c843711266fd81dade8ab28b7d48bcd802f9d94c18285ad7df5c,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0012_c0001.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0012_c0002,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0012_c0002.png,730bb8d462afc445c6045a7411dea28955c08ba5dca5423edf2fbe3bf9aac563,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0012_c0002.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0012_c0003,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0012_c0003.png,a718da56f8929410f4d139cb18d766b2ac0c3187dd652cb72c905d98c978a6d4,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0012_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0013_c0000,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0013_c0000.png,a0cad969cb0f8a547ed25b2172f9d1adf24dd510f5b60e93227e3cf724353469,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0013_c0000.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0013_c0001,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0013_c0001.png,b4e77bef0ca36016fac8c30ffe3ee762be4fcaf003c3029f5037fef9d3eed52c,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0013_c0001.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0013_c0002,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0013_c0002.png,39ee2044b3a311e5f26a0a2272af46121c8fbf1b7ff6aebf20f781309ffb267f,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0013_c0002.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0013_c0003,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0013_c0003.png,9cfe7366c6a42df3a51d66c833f9b0ef98e3171b76aafc22c8f4b0c9d329c359,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0013_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0014_c0000,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0014_c0000.png,889fc2d1366ef8cb487378330e326bf6eafe2a84655e667569f44e49c48b1c6d,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0014_c0000.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
DM_Wilson_20__tile_r0014_c0001,train,data/dataset_v1.0/images/train/DM_Wilson_20__tile_r0014_c0001.png,bade45e5ac781cd2d09f9e9b1f22ecc6eef7518db7d42f684e16e53d96eb27f6,data/dataset_v1.0/labels/train/DM_Wilson_20__tile_r0014_c0001.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_20,REAL
