filename,source,source_id_swath_site,split,class_id,class_name,num_objects
Exploratory_A_02__tile_r0004_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0004_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0004_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0004_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0005_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0005_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0005_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0005_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0006_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0006_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0006_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0006_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0007_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0007_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0007_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0007_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0008_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0008_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0008_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0008_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0009_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0009_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0009_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0009_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0010_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0010_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0010_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0010_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0011_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0011_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0011_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0011_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0012_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0012_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0012_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0012_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0013_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0013_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0013_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0013_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0014_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0014_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0014_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0014_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0015_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0015_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0015_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0015_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0016_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0016_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0016_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0016_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0017_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0017_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0017_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0017_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0018_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0018_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0018_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0018_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0019_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0019_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0019_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0019_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0020_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0020_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0020_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0020_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0021_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0021_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0021_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0021_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0022_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0022_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0022_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0022_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0023_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0023_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0023_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0023_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0024_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0024_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0024_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0024_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0025_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0025_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0025_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0025_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0026_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0026_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0026_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Exploratory_A_02__tile_r0026_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Exploratory_A_02,train,-1,negative_background,0
Grecian_01__tile_r0000_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_01,train,-1,negative_background,0
Grecian_01__tile_r0000_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_01,train,-1,negative_background,0
Grecian_01__tile_r0000_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_01,train,2,shipwreck,1
Grecian_01__tile_r0000_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_01,train,2,shipwreck,1
Grecian_01__tile_r0001_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_01,train,-1,negative_background,0
Grecian_01__tile_r0001_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_01,train,-1,negative_background,0
Grecian_01__tile_r0001_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_01,train,2,shipwreck,1
Grecian_01__tile_r0001_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_01,train,2,shipwreck,1
Grecian_02__tile_r0000_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_02,train,2,shipwreck,1
Grecian_02__tile_r0000_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_02,train,2,shipwreck,1
Grecian_02__tile_r0000_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_02,train,-1,negative_background,0
Grecian_02__tile_r0000_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_02,train,-1,negative_background,0
Grecian_02__tile_r0001_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_02,train,2,shipwreck,3
Grecian_02__tile_r0001_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_02,train,2,shipwreck,1
Grecian_02__tile_r0001_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_02,train,-1,negative_background,0
Grecian_02__tile_r0001_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_02,train,-1,negative_background,0
Grecian_02__tile_r0002_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_02,train,-1,negative_background,0
Grecian_02__tile_r0002_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_02,train,-1,negative_background,0
Grecian_02__tile_r0002_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_02,train,-1,negative_background,0
Grecian_02__tile_r0002_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_02,train,-1,negative_background,0
Grecian_03__tile_r0000_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_03,train,2,shipwreck,1
Grecian_03__tile_r0000_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_03,train,2,shipwreck,3
Grecian_03__tile_r0000_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_03,train,2,shipwreck,2
Grecian_03__tile_r0000_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_03,train,-1,negative_background,0
Grecian_03__tile_r0001_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_03,train,2,shipwreck,1
Grecian_03__tile_r0001_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_03,train,2,shipwreck,2
Grecian_03__tile_r0001_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_03,train,2,shipwreck,1
Grecian_03__tile_r0001_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_03,train,-1,negative_background,0
Grecian_03__tile_r0002_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_03,train,-1,negative_background,0
Grecian_03__tile_r0002_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_03,train,-1,negative_background,0
Grecian_03__tile_r0002_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_03,train,-1,negative_background,0
Grecian_03__tile_r0002_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_03,train,-1,negative_background,0
Grecian_04__tile_r0000_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_04,train,-1,negative_background,0
Grecian_04__tile_r0000_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_04,train,2,shipwreck,2
Grecian_04__tile_r0000_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_04,train,2,shipwreck,1
Grecian_04__tile_r0000_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_04,train,2,shipwreck,1
Grecian_04__tile_r0001_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_04,train,-1,negative_background,0
Grecian_04__tile_r0001_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_04,train,2,shipwreck,2
Grecian_04__tile_r0001_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_04,train,2,shipwreck,1
Grecian_04__tile_r0001_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_04,train,-1,negative_background,0
Grecian_04__tile_r0002_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_04,train,-1,negative_background,0
Grecian_04__tile_r0002_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_04,train,-1,negative_background,0
Grecian_04__tile_r0002_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_04,train,-1,negative_background,0
Grecian_04__tile_r0002_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_04,train,-1,negative_background,0
Grecian_05__tile_r0000_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_05,train,-1,negative_background,0
Grecian_05__tile_r0000_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_05,train,-1,negative_background,0
Grecian_05__tile_r0000_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_05,train,-1,negative_background,0
Grecian_05__tile_r0000_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Grecian_05,train,-1,negative_background,0
Haltiner_Barge_01__tile_r0000_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_01,train,-1,negative_background,0
Haltiner_Barge_01__tile_r0000_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_01,train,2,shipwreck,1
Haltiner_Barge_01__tile_r0000_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_01,train,2,shipwreck,2
Haltiner_Barge_01__tile_r0000_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_01,train,2,shipwreck,1
Haltiner_Barge_01__tile_r0001_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_01,train,-1,negative_background,0
Haltiner_Barge_01__tile_r0001_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_01,train,-1,negative_background,0
Haltiner_Barge_01__tile_r0001_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_01,train,-1,negative_background,0
Haltiner_Barge_01__tile_r0001_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_01,train,-1,negative_background,0
Haltiner_Barge_02__tile_r0000_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_02,train,2,shipwreck,2
Haltiner_Barge_02__tile_r0000_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_02,train,-1,negative_background,0
Haltiner_Barge_02__tile_r0000_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_02,train,-1,negative_background,0
Haltiner_Barge_02__tile_r0000_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_02,train,-1,negative_background,0
Haltiner_Barge_02__tile_r0001_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_02,train,2,shipwreck,1
Haltiner_Barge_02__tile_r0001_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_02,train,-1,negative_background,0
Haltiner_Barge_02__tile_r0001_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_02,train,-1,negative_background,0
Haltiner_Barge_02__tile_r0001_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_02,train,-1,negative_background,0
Haltiner_Barge_03__tile_r0000_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_03,train,-1,negative_background,0
Haltiner_Barge_03__tile_r0000_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_03,train,-1,negative_background,0
Haltiner_Barge_03__tile_r0000_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_03,train,2,shipwreck,2
Haltiner_Barge_03__tile_r0000_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_03,train,-1,negative_background,0
Haltiner_Barge_03__tile_r0001_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_03,train,-1,negative_background,0
Haltiner_Barge_03__tile_r0001_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_03,train,-1,negative_background,0
Haltiner_Barge_03__tile_r0001_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_03,train,2,shipwreck,2
Haltiner_Barge_03__tile_r0001_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_03,train,-1,negative_background,0
Haltiner_Barge_04__tile_r0000_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_04,train,2,shipwreck,3
Haltiner_Barge_04__tile_r0000_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_04,train,2,shipwreck,2
Haltiner_Barge_04__tile_r0000_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_04,train,-1,negative_background,0
Haltiner_Barge_04__tile_r0000_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_04,train,-1,negative_background,0
Haltiner_Barge_04__tile_r0001_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_04,train,2,shipwreck,1
Haltiner_Barge_04__tile_r0001_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_04,train,-1,negative_background,0
Haltiner_Barge_04__tile_r0001_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_04,train,-1,negative_background,0
Haltiner_Barge_04__tile_r0001_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_04,train,-1,negative_background,0
Haltiner_Barge_05__tile_r0000_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_05,train,-1,negative_background,0
Haltiner_Barge_05__tile_r0000_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_05,train,2,shipwreck,2
Haltiner_Barge_05__tile_r0000_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_05,train,2,shipwreck,2
Haltiner_Barge_05__tile_r0000_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_05,train,-1,negative_background,0
Haltiner_Barge_05__tile_r0001_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_05,train,-1,negative_background,0
Haltiner_Barge_05__tile_r0001_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_05,train,2,shipwreck,2
Haltiner_Barge_05__tile_r0001_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_05,train,-1,negative_background,0
Haltiner_Barge_05__tile_r0001_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_05,train,-1,negative_background,0
Haltiner_Barge_06__tile_r0000_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_06,train,-1,negative_background,0
Haltiner_Barge_06__tile_r0000_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_06,train,2,shipwreck,2
Haltiner_Barge_06__tile_r0000_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_06,train,2,shipwreck,2
Haltiner_Barge_06__tile_r0000_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_06,train,-1,negative_background,0
Haltiner_Barge_06__tile_r0001_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_06,train,-1,negative_background,0
Haltiner_Barge_06__tile_r0001_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_06,train,2,shipwreck,1
Haltiner_Barge_06__tile_r0001_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_06,train,-1,negative_background,0
Haltiner_Barge_06__tile_r0001_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_06,train,-1,negative_background,0
Haltiner_Barge_07__tile_r0000_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_07,train,2,shipwreck,1
Haltiner_Barge_07__tile_r0000_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_07,train,2,shipwreck,2
Haltiner_Barge_07__tile_r0000_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_07,train,-1,negative_background,0
Haltiner_Barge_07__tile_r0000_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_07,train,-1,negative_background,0
Haltiner_Barge_07__tile_r0001_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_07,train,-1,negative_background,0
Haltiner_Barge_07__tile_r0001_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_07,train,-1,negative_background,0
Haltiner_Barge_07__tile_r0001_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_07,train,-1,negative_background,0
Haltiner_Barge_07__tile_r0001_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_07,train,-1,negative_background,0
Haltiner_Barge_08__tile_r0000_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_08,train,-1,negative_background,0
Haltiner_Barge_08__tile_r0000_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_08,train,-1,negative_background,0
Haltiner_Barge_08__tile_r0000_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_08,train,-1,negative_background,0
Haltiner_Barge_08__tile_r0000_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_08,train,-1,negative_background,0
Haltiner_Barge_08__tile_r0001_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_08,train,-1,negative_background,0
Haltiner_Barge_08__tile_r0001_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_08,train,-1,negative_background,0
Haltiner_Barge_08__tile_r0001_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_08,train,-1,negative_background,0
Haltiner_Barge_08__tile_r0001_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_08,train,-1,negative_background,0
Haltiner_Barge_08__tile_r0002_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Haltiner_Barge_08,train,-1,negative_background,0
